SMILES,MolecularWeight,LogP,NumRotatableBonds,NumHAcceptors,NumHDonors,TPSA
NS(=O)(=O)OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,259.03618737600004,-3.9935999999999985,3,8,5,159.54
CC(=O)OC[C@H]1O[C@H](C[C@@H](OC(=O)C)[C@H]1OC(=O)C)NS(=O)(=O)N,368.08895121999996,-1.6789999999999967,6,9,2,160.32
CC(=O)OC[C@H]1O[C@@H](NS(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,426.0944305239999,-2.1373999999999933,7,11,2,186.61999999999995
CC(=O)OC[C@H]1O[C@@H](NS(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C,426.0944305239999,-2.1373999999999933,7,11,2,186.61999999999995
COC(=O)[C@H](CS(=O)(=O)N)NS(=O)(=O)[C@@H]1O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C,576.0931101959998,-3.1809999999999903,11,15,2,247.05999999999992
CCC(=O)O[C@@H]1O[C@H](COS(=O)(=O)N)[C@@H](OC(=O)CC)[C@H](OC(=O)CC)[C@H]1OC(=O)CC,483.14104636799993,-0.1499999999999968,11,12,1,183.81999999999996
CC(=O)O[C@@H]1[C@@H](COP(=O)(OCCSC(=O)C(C)(C)C)OCCSC(=O)C(C)(C)C)O[C@H]([C@H](OC(=O)C)[C@H]1OC(=O)C)S(=O)(=O)N,737.161069338,2.564600000000002,15,17,1,227.19
NS(=O)(=O)OC[C@H]1OC(O)[C@@H](O)[C@@H](O)[C@@H]1O,259.03618737600004,-3.9935999999999985,3,8,5,159.54
CC(=O)OC[C@H]1O[C@@H](NS(=O)(=O)N)[C@@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C,426.0944305239999,-2.1373999999999933,7,11,2,186.61999999999995
CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@H]1OC(=O)C)S(=O)(=O)N,411.08353149199996,-1.6419999999999968,6,11,1,174.59
NS(=O)(=O)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)C(=O)O,257.02053731200004,-3.8328999999999978,2,7,5,167.38
NS(=O)(=O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,243.041272756,-3.925199999999999,2,7,5,150.31
CC(=O)OC[C@H]1O[C@H](C[C@@H](OC(=O)C)[C@@H]1OC(=O)C)NS(=O)(=O)N,368.08895121999996,-1.6789999999999967,6,9,2,160.32
CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)S(=O)(=O)NCCCCCOS(=O)(=O)N,576.129495704,-1.620699999999994,14,14,2,229.98999999999998
C[C@H]1O[C@@H](NS(=O)(=O)N)[C@@H](O)[C@@H](O)[C@@H]1O,242.057257168,-3.3929999999999985,2,6,5,142.11
NS(=O)(=O)[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H](O)[C@H]1O,323.007603278,-3.808199999999999,4,8,6,196.83999999999997
NS(=O)(=O)N[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,258.052171788,-4.420599999999997,3,7,6,162.34
CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)S(=O)(=O)NCCCCCCOS(=O)(=O)N,590.145145768,-1.2305999999999953,15,14,2,229.98999999999998
CO[C@H]1O[C@H](COS(=O)(=O)N)[C@@H](O)[C@H](O)[C@H]1O,273.05183744000004,-3.339499999999998,4,8,4,148.54
CO[C@H]1O[C@H](COS(=O)(=O)N)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]1OC(=O)C,399.08353149199996,-1.627099999999996,7,11,1,166.75
CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)S(=O)(=O)N,411.08353149199996,-1.6419999999999968,6,11,1,174.59
CN1C(=N)NC(=O)/C/1=C\c2c[nH]c3ccc(Br)cc23,318.011623072,2.26767,1,2,3,71.98
CN1C(=N)N\C(=C\c2c[nH]c3cccc(Br)c23)\C1=O,318.011623072,2.2676700000000007,1,2,3,71.98
C\N=C\1/NC(=O)\C(=C\c2c[nH]c3cc(Br)ccc23)\N1,318.011623072,1.9764999999999997,1,2,3,69.28
CN1C(=N)N(C)\C(=C\c2c[nH]c3cccc(Br)c23)\C1=O,332.027273136,2.60987,1,2,2,63.190000000000005
C\N=C\1/NC(=O)\C(=C/c2c[nH]c3cccc(Br)c23)\N1C,332.027273136,2.3186999999999998,1,2,2,60.49
C\N=C\1/N(C)C(=O)\C(=C/c2c[nH]c3ccccc23)\N1C,268.132411132,1.8983999999999999,1,2,1,51.7
CN1C(=N)NC(=O)/C/1=C\c2c[nH]c3cccc(Br)c23,318.011623072,2.26767,1,2,3,71.98
CN1C(=N)NC(=O)/C/1=C\c2c[nH]c3ccccc23,240.101111004,1.50517,1,2,3,71.98
C\N=C\1/N(C)C(=O)\C(=C/c2c[nH]c3cccc(Br)c23)\N1C,346.0429232,2.6609000000000007,1,2,1,51.7
CN1C(=N)N(C)\C(=C\c2c[nH]c3c(Br)cccc23)\C1=O,332.027273136,2.60987,1,2,2,63.190000000000005
C\N=C\1/NC(=O)\C(=C\c2c[nH]c3cccc(Br)c23)\N1,318.011623072,1.9764999999999997,1,2,3,69.28
CN1C(=N)NC(=O)/C/1=C\c2c[nH]c3cc(Br)ccc23,318.011623072,2.26767,1,2,3,71.98
C\N=C/1\N\C(=C\c2c[nH]c3ccc(Br)cc23)\C(=O)N1C,332.027273136,2.3186999999999998,1,2,2,60.49
CN1C(=N)N(C)\C(=C\c2c[nH]c3cc(Br)ccc23)\C1=O,332.027273136,2.609870000000001,1,2,2,63.190000000000005
C\N=C\1/NC(=O)\C(=C/c2c[nH]c3c(Br)cccc23)\N1C,332.027273136,2.3186999999999998,1,2,2,60.49
C\N=C\1/N(C)C(=O)\C(=C/c2c[nH]c3c(Br)cccc23)\N1C,346.0429232,2.6609000000000007,1,2,1,51.7
CN1C(=N)NC(=O)/C/1=C\c2c[nH]c3c(Br)cccc23,318.011623072,2.26767,1,2,3,71.98
Brc1ccc2c(\C=C/3\NC(=N)NC3=O)c[nH]c2c1,303.995973008,1.9254699999999996,1,2,4,80.77000000000001
Brc1cccc2[nH]cc(\C=C/3\NC(=N)NC3=O)c12,303.995973008,1.925469999999999,1,2,4,80.77000000000001
CN1C(=N)N(C)\C(=C\c2c[nH]c3ccc(Br)cc23)\C1=O,332.027273136,2.60987,1,2,2,63.190000000000005
Brc1cccc2c(\C=C/3\NC(=N)NC3=O)c[nH]c12,303.995973008,1.9254699999999996,1,2,4,80.77000000000001
C\N=C\1/NC(=O)\C(=C\c2c[nH]c3ccccc23)\N1,240.101111004,1.214,1,2,3,69.28
CN1C(=N)N\C(=C\c2c[nH]c3c(Br)cccc23)\C1=O,318.011623072,2.2676700000000007,1,2,3,71.98
C\N=C\1/N(C)C(=O)\C(=C/c2c[nH]c3ccc(Br)cc23)\N1C,346.0429232,2.6609000000000007,1,2,1,51.7
C\N=C\1/NC(=O)\C(=C/c2c[nH]c3ccc(Br)cc23)\N1C,332.027273136,2.3186999999999998,1,2,2,60.49
C\N=C\1/NC(=O)\C(=C\c2c[nH]c3c(Br)cccc23)\N1,318.011623072,1.9764999999999997,1,2,3,69.28
C\N=C\1/NC(=O)\C(=C/c2c[nH]c3ccccc23)\N1C,254.116761068,1.5562,1,2,2,60.49
CN1C(=N)N(C)\C(=C\c2c[nH]c3ccccc23)\C1=O,254.116761068,1.8473699999999997,1,2,2,63.190000000000005
C\N=C\1/N(C)C(=O)\C(=C/c2c[nH]c3cc(Br)ccc23)\N1C,346.0429232,2.6609000000000007,1,2,1,51.7
CN1C(=N)N\C(=C\c2c[nH]c3ccc(Br)cc23)\C1=O,318.011623072,2.26767,1,2,3,71.98
Brc1ccc2[nH]cc(\C=C/3\NC(=N)NC3=O)c2c1,303.995973008,1.9254699999999991,1,2,4,80.77000000000001
C\N=C\1/NC(=O)\C(=C/c2c[nH]c3cc(Br)ccc23)\N1C,332.027273136,2.3186999999999998,1,2,2,60.49
CN1C(=N)N\C(=C\c2c[nH]c3cc(Br)ccc23)\C1=O,318.011623072,2.26767,1,2,3,71.98
N=C1NC(=O)\C(=C/c2c[nH]c3ccccc23)\N1,226.08546094,1.16297,1,2,4,80.77000000000001
C\N=C\1/NC(=O)\C(=C\c2c[nH]c3ccc(Br)cc23)\N1,318.011623072,1.9764999999999997,1,2,3,69.28
C[C@H]1CN2[C@@H](CN1)Cc3ccccc3C2=O,216.126263132,1.0451999999999997,0,2,1,32.34
O=C1N2CCNC[C@H]2Cc3cccc(C#N)c13,227.105862036,0.5283799999999994,0,3,1,56.13
Clc1ccc2C(=O)N3CCNC[C@H]3Cc2c1,236.071640716,1.3100999999999998,0,2,1,32.34
C[C@H]1[C@@H]2CNCCN2C(=O)c3ccccc13,216.126263132,1.2176999999999996,0,2,1,32.34
Clc1cccc2C[C@@H]3CNCCN3C(=O)c12,236.071640716,1.3100999999999998,0,2,1,32.34
COc1ccc(C)c2C(=O)N3CCNC[C@H]3Cc12,246.136827816,0.9737199999999999,1,3,1,41.57
Cc1cccc2C[C@@H]3CNCCN3C(=O)c12,216.126263132,0.96512,0,2,1,32.34
C[C@@H]1CNC[C@H]2Cc3ccccc3C(=O)N12,216.126263132,1.0451999999999997,0,2,1,32.34
C[C@@H]1CN2[C@@H](CN1)Cc3ccccc3C2=O,216.126263132,1.0451999999999997,0,2,1,32.34
Cc1cccc2C(=O)N3CCNC[C@H]3Cc12,216.126263132,0.96512,0,2,1,32.34
FC(F)(F)c1ccc2C[C@@H]3CNCCN3C(=O)c2c1,270.097997696,1.6754999999999998,0,2,1,32.34
Cc1ccc2C(=O)N3CCNC[C@H]3Cc2c1,216.126263132,0.9651199999999998,0,2,1,32.34
COc1c(C)ccc2C(=O)N3CCNC[C@H]3Cc12,246.136827816,0.9737199999999999,1,3,1,41.57
CCc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,230.141913196,1.2191,1,2,1,32.34
O=C1N2CCNC[C@H]2Cc3cc(ccc13)C#N,227.105862036,0.5283799999999996,0,3,1,56.13
Cc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,216.126263132,0.9651199999999998,0,2,1,32.34
COc1cccc2C(=O)N3CCNC[C@H]3Cc12,232.121177752,0.6652999999999996,1,3,1,41.57
C[C@@]12CNCCN1C(=O)c3ccccc3C2,216.126263132,1.0467999999999995,0,2,1,32.34
C[C@H]1CNC[C@H]2Cc3ccccc3C(=O)N12,216.126263132,1.0451999999999997,0,2,1,32.34
COc1ccc2C(=O)N3CCNC[C@H]3Cc2c1,232.121177752,0.6652999999999998,1,3,1,41.57
FC(F)(F)c1cccc2C[C@@H]3CNCCN3C(=O)c12,270.097997696,1.6754999999999995,0,2,1,32.34
CCc1cccc2C(=O)N3CCNC[C@H]3Cc12,230.141913196,1.2190999999999999,1,2,1,32.34
Clc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,236.071640716,1.3100999999999996,0,2,1,32.34
COc1ccc2C[C@@H]3CNCCN3C(=O)c2c1,232.121177752,0.6652999999999998,1,3,1,41.57
COc1cccc2C[C@@H]3CNCCN3C(=O)c12,232.121177752,0.6653,1,3,1,41.57
CCc1cc(C)c2C(=O)N3CCNC[C@H]3Cc2c1,244.15756326,1.5275199999999995,1,2,1,32.34
CN1CCN2[C@@H](C1)Cc3ccccc3C2=O,216.126263132,0.9988999999999995,0,2,0,23.55
FC(F)(F)c1ccc2C(=O)N3CCNC[C@H]3Cc2c1,270.097997696,1.6755,0,2,1,32.34
CCCc1ccc2C(=O)N3CCNC[C@H]3Cc2c1,244.15756326,1.6092000000000002,2,2,1,32.34
Cc1cc(C)c2C(=O)N3CCNC[C@H]3Cc2c1,230.141913196,1.2735399999999997,0,2,1,32.34
O=C1N2CCNC[C@H]2Cc3ccccc13,202.110613068,0.6566999999999996,0,2,1,32.34
CCc1ccc2C(=O)N3CCNC[C@H]3Cc2c1,230.141913196,1.2190999999999996,1,2,1,32.34
CCOc1cccc2C(=O)N3CCNC[C@H]3Cc12,246.136827816,1.0554,2,3,1,41.57
CCc1cccc2C[C@@H]3CNCCN3C(=O)c12,230.141913196,1.2190999999999999,1,2,1,32.34
CCCOc1cccc2C(=O)N3CCNC[C@H]3Cc12,260.15247788,1.4454999999999998,3,3,1,41.57
Cc1cccc(NC(=O)Nc2ccc(cc2)c3c(CCCO)sc4ncnc(N)c34)c1,433.157245976,4.817820000000004,6,6,4,113.16
Cc1cccc(NC(=O)Nc2ccc(cc2)c3c(CCC(=O)N)sc4ncnc(N)c34)c1,446.15249494400007,4.310820000000001,6,6,4,136.02
COc1cccc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,405.12594584800013,4.901520000000002,4,6,3,102.16
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccc(Br)cc4)cc3,453.02589323200004,5.655420000000002,3,5,3,92.93
Cc1cccc(NC(=O)Nc2ccc(cc2)c3c(CCO)sc4ncnc(N)c34)c1,419.1415959120001,4.427720000000002,5,6,4,113.16
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3,461.09334398000004,6.050820000000002,3,5,3,92.93
CCOC(=O)c1cccc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,447.13651053200016,5.069620000000003,5,7,3,119.22999999999999
Cc1ccccc1NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34,389.1310312280001,5.201340000000003,3,5,3,92.92999999999999
COCCc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(C)c4)cc3,433.157245976,5.081820000000003,6,6,3,102.16
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3,409.076408812,5.546320000000002,3,5,3,92.93
Cc1cccc(NC(=O)Nc2ccc(cc2F)c3csc4ncnc(N)c34)c1,393.10595935200007,5.032020000000002,3,5,3,92.92999999999999
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(F)c4)cc3,393.105959352,5.032020000000002,3,5,3,92.93
CNC(=O)CCc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(C)c4)cc3,460.168145008,4.571520000000002,6,6,4,122.03
COc1cc(ccc1NC(=O)Nc2cccc(C)c2)c3csc4ncnc(N)c34,405.12594584800013,4.901520000000002,4,6,3,102.16
Cc1cccc(NC(=O)Nc2ccc(cc2)c3csc4ncnc(N)c34)c1,375.1153811640001,4.892920000000002,3,5,3,92.92999999999999
Cc1cccc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,389.1310312280001,5.201340000000003,3,5,3,92.92999999999999
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccccc4Cl)cc3,409.076408812,5.546320000000002,3,5,3,92.93
Cc1cccc(NC(=O)Nc2ccc(cc2Cl)c3csc4ncnc(N)c34)c1,409.0764088120001,5.5463200000000015,3,5,3,92.92999999999999
CN(C)CCc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(C)c4)cc3,446.188880452,4.997020000000003,6,6,3,96.17000000000002
COc1ccccc1NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34,405.12594584800013,4.901520000000002,4,6,3,102.16
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccc(F)cc4)cc3,393.105959352,5.032020000000002,3,5,3,92.93
CN(C)C(=O)CCc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(C)c4)cc3,474.183795072,4.913720000000002,6,6,3,113.24000000000001
CCCc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(C)c4)cc3,417.16233135600004,5.845420000000003,5,5,3,92.93
CCc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(C)c4)cc3,403.14668129200004,5.455320000000003,4,5,3,92.93
Cc1cccc(NC(=O)Nc2ccc(c(F)c2)c3csc4ncnc(N)c34)c1,393.10595935200007,5.032020000000002,3,5,3,92.92999999999999
Cc1cc(C)cc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)c1,403.1466812920001,5.509760000000003,3,5,3,92.92999999999999
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(Br)c4)cc3,453.02589323200004,5.655420000000002,3,5,3,92.93
Cc1cccc(NC(=O)Nc2ccc(c(Cl)c2)c3csc4ncnc(N)c34)c1,409.0764088120001,5.546320000000002,3,5,3,92.92999999999999
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3,443.102765792,5.911720000000002,3,5,3,92.93
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3,409.076408812,5.546320000000002,3,5,3,92.93
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4ccccc4)cc3,375.11538116400004,4.892920000000002,3,5,3,92.93
COc1cc(NC(=O)Nc2cccc(C)c2)ccc1c3csc4ncnc(N)c34,405.12594584800013,4.901520000000002,4,6,3,102.16
COc1ccc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)cc1,405.12594584800013,4.901520000000002,4,6,3,102.16
Cc1ccc(NC(=O)Nc2ccc(cc2)c3c(C)sc4ncnc(N)c34)cc1,389.1310312280001,5.201340000000003,3,5,3,92.92999999999999
Cc1sc2ncnc(N)c2c1c3ccc(NC(=O)Nc4cc(Cl)cc(Cl)c4)cc3,443.03743646000004,6.199720000000002,3,5,3,92.93
CCCCN(c1cc(c(F)cc1F)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,551.134478116,6.749340000000007,10,4,1,83.91
CCCCN(c1cc(c(F)cc1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,547.1595499919999,6.918660000000007,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(CC)C(=O)O)c(C)c3C,543.1846218679999,7.1696600000000075,11,4,1,83.91
CC(Oc1ccc(c(C)c1C)S(=O)(=O)N(CCCC(F)(F)F)c2cccc(c2C)c3ccc(Cl)cc3)C(=O)O,583.140706368,7.321960000000007,10,4,1,83.91000000000001
CCCCN(c1cccc(c1C)c2ccc(cc2)C(F)(F)F)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,563.1953287839999,7.144960000000007,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(CCC)C(=O)O)c(C)c3C,557.2002719319999,7.559760000000008,12,4,1,83.91
CCCCN(c1cccc(c1Cl)c2ccc(OC(F)(F)F)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,599.1356209879999,7.369740000000006,11,5,1,93.14
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(F)c3F,537.1188280519999,6.4409200000000055,10,4,1,83.91
CCCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,543.1846218679999,7.1696600000000075,11,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OCC(=O)O)c(C)c3C,515.1533217399999,6.391060000000007,10,4,1,83.91
CC(C)CCN(c1cccc(c1)c2ccc(cc2)C(F)(F)F)S(=O)(=O)c3ccc(OCC(=O)O)c(C)c3,535.1640286559999,6.3856200000000065,10,4,1,83.91
CCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,515.1533217399999,6.389460000000007,9,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(OC)c3Cl,565.1092640079999,6.824720000000006,11,5,1,93.14
CCCCN(c1cc(ccc1OC(F)(F)F)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,599.1356209879999,7.369740000000007,11,5,1,93.14
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCN(c1cc(ccc1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(O[C@@H](C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(F)c3Cl,553.0892775119999,6.955220000000006,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(OC)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,525.2185088399999,6.134760000000006,11,5,1,93.14
CCCCN(c1cccc(c1C)c2ccc(C)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,509.2235942199999,6.4345800000000075,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(OC(F)(F)F)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,579.1902434039998,7.024760000000007,11,5,1,93.14
CCCCN(c1cc(cc(c1)C(F)(F)F)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,583.140706368,7.489940000000007,10,4,1,83.91
CCCCN(c1c(C)cc(C)c(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,557.200271932,7.396400000000008,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(O[C@H](C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCN(c1ccc(C)c(c1)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCN(c1ccc(F)c(c1)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,533.1438999279999,6.610240000000006,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(Cl)c3Cl,569.0597269719999,7.469520000000006,10,4,1,83.91
CCCCN(c1cccc(c1Cl)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,549.1143493879998,7.124540000000007,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)c(Cl)c2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,563.1299994519998,7.432960000000007,10,4,1,83.91
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(F)c3OC,549.1388145479999,6.310420000000007,11,5,1,93.14
CCCCN(c1cccc(c1C)c2ccccc2Cl)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCC(Oc1ccc(c(C)c1C)S(=O)(=O)N(CCCC)c2cccc(c2C)c3ccc(Cl)cc3)C(=O)O,571.215921996,7.949860000000008,13,4,1,83.91000000000001
CCCCN(c1cccc(c1C)c2cccc(Cl)c2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,529.1689718039999,6.779560000000007,10,4,1,83.91
CCCCN(c1cccc(c1OC)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,545.1638864239999,6.479740000000008,11,5,1,93.14
CCCCN(c1cccc(c1Cl)c2ccc(cc2)C(F)(F)F)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,583.140706368,7.489940000000007,10,4,1,83.91
CCCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCCC)[C@@H](OC(=O)CCCC)[C@H]1OC(=O)CCCC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,722.31967942,4.529300000000004,20,14,1,205.29999999999998
CCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H]1OC(=O)CCC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,666.2570791640002,2.9689000000000014,16,14,1,205.29999999999998
NS(=O)(=O)c1ccc(cc1)c2cn(nn2)[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O,386.0896199159999,-2.435099999999999,4,10,5,181.01999999999998
CCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H]1OC(=O)CCC)n2cc(nn2)c3cccc(c3)S(=O)(=O)N,666.2570791640002,2.9689000000000014,16,14,1,205.29999999999998
CC(C)CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CC(C)C)[C@@H](OC(=O)CC(C)C)[C@H]1OC(=O)CC(C)C)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,722.31967942,3.952900000000003,16,14,1,205.29999999999998
COC(=O)[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,414.084534536,-2.2543999999999986,4,11,4,187.09
CC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(nn2)c3cccc(c3)S(=O)(=O)N,554.1318786520001,-0.1518999999999967,8,14,1,205.29999999999998
CCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@@H]1OC(=O)CCC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,666.2570791640002,2.9689000000000014,16,14,1,205.29999999999998
CC(=O)O[C@@H]1[C@@H](COP(=O)(OCCSC(=O)C(C)(C)C)OCCSC(=O)C(C)(C)C)O[C@H]([C@H](OC(=O)C)[C@H]1OC(=O)C)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,880.2094164979999,4.054700000000002,17,20,1,257.9
CCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CC)[C@@H](OC(=O)CC)[C@@H]1OC(=O)CC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,610.1944789080001,1.4085000000000008,12,14,1,205.29999999999998
CC(=O)O[C@@H]1CO[C@@H]([C@@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,482.110749284,-0.0835999999999989,6,12,1,179.0
CCCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCCC)[C@@H](OC(=O)CCCC)[C@@H]1OC(=O)CCCC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,722.31967942,4.529300000000004,20,14,1,205.29999999999998
COC(=O)[C@H]1O[C@H]([C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,540.116228588,-0.5419999999999974,7,14,1,205.29999999999998
